# Discretized SVG Paths
# Format: path_index,point_index,x,y
# Path 0 (41 points)
104,279,87.914,22.0085
104,280,87.9409,22.0157
104,281,88.0283,22.0391
104,282,88.1123,22.0649
104,283,88.194,22.0924
104,284,88.2741,22.1208
104,285,88.3538,22.1492
104,286,88.4339,22.1768
104,287,88.5153,22.2029
104,288,88.5991,22.2267
104,289,88.6861,22.2474
104,290,88.7772,22.2642
104,291,88.7868,22.2629
104,292,88.7972,22.2572
104,293,88.8081,22.2481
104,294,88.8193,22.2367
104,295,88.8305,22.2243
104,296,88.8413,22.2119
104,297,88.8515,22.2008
104,298,88.8608,22.1921
104,299,88.8688,22.1869
104,300,88.8754,22.1864
104,301,88.9638,22.2177
104,302,89.0504,22.2438
104,303,89.1348,22.2676
104,304,89.2165,22.2917
104,305,89.2949,22.3189
104,306,89.3696,22.3518
104,307,89.4402,22.3931
104,308,89.506,22.4457
104,309,89.5667,22.5123
104,310,89.6218,22.5954
104,311,89.6327,22.584
104,312,89.6439,22.5715
104,313,89.6553,22.5585
104,314,89.6665,22.5457
104,315,89.6776,22.5336
104,316,89.6882,22.5227
104,317,89.6982,22.5137
104,318,89.7074,22.5072
104,319,89.7157,22.5037
104,320,89.7228,22.5039
104,321,89.8016,22.5338
104,322,89.8757,22.5688
104,323,89.9463,22.6075
104,324,90.015,22.6484
104,325,90.0829,22.69
104,326,90.1514,22.7308
104,327,90.2218,22.7694
104,328,90.2954,22.8042
104,329,90.3736,22.8339
104,330,90.4576,22.8568
104,331,90.4971,22.8691
104,332,90.5383,22.8881
104,333,90.581,22.9123
104,334,90.625,22.9401
104,335,90.6699,22.97
104,336,90.7156,23.0005
104,337,90.7617,23.0299
104,338,90.808,23.0569
104,339,90.8543,23.0798
104,340,90.9002,23.0971
104,341,91.086,23.161
104,342,91.2645,23.2354
104,343,91.437,23.3179
104,344,91.6052,23.4063
104,345,91.7704,23.4982
104,346,91.934,23.5914
104,347,92.0975,23.6836
104,348,92.2622,23.7726
104,349,92.4296,23.8561
104,350,92.6013,23.9318
104,351,92.6623,23.9559
104,352,92.7247,23.9793
104,353,92.7878,24.0026
104,354,92.851,24.0263
104,355,92.9138,24.051
104,356,92.9756,24.0771
104,357,93.0358,24.1052
104,358,93.0939,24.1359
104,359,93.1493,24.1696
104,360,93.2013,24.207
104,361,93.2013,24.207
104,362,93.2013,24.207
104,363,93.2013,24.207
104,364,93.2013,24.207
104,365,93.2013,24.207
104,366,93.2013,24.207
104,367,93.2013,24.207
104,368,93.2013,24.207
104,369,93.2013,24.207
104,370,93.2013,24.207

# Path 105 (221 points)
105,0,72.9252,20.442
105,1,72.7265,20.3096
105,2,72.5298,20.185
105,3,72.3348,20.0661
105,4,72.141,19.9509
105,5,71.9483,19.8372
105,6,71.7561,19.7231
105,7,71.5642,19.6064
105,8,71.3722,19.4851
105,9,71.1797,19.3571
105,10,70.9864,19.2204
105,11,70.9707,19.2121
105,12,70.9527,19.2076
105,13,70.9329,19.2061
105,14,70.9119,19.2066
105,15,70.8902,19.2081
105,16,70.8683,19.2096
105,17,70.8468,19.2103
105,18,70.8262,19.2093
105,19,70.807,19.2054
105,20,70.7898,19.1979
105,21,70.7107,19.1497
105,22,70.6333,19.1018
105,23,70.557,19.0539
105,24,70.4816,19.0057
105,25,70.4067,18.957
105,26,70.332,18.9077
105,27,70.2572,18.8574
105,28,70.1819,18.806
105,29,70.1058,18.7533
105,30,70.0286,18.6989
105,31,69.9837,18.6715
105,32,69.9353,18.6493
105,33,69.8843,18.6313
105,34,69.8317,18.6163
105,35,69.7784,18.6034
105,36,69.7253,18.5914
105,37,69.6734,18.5794
105,38,69.6237,18.5663
105,39,69.577,18.551
105,40,69.5343,18.5325
105,41,69.3318,18.4354
105,42,69.1282,18.3478
105,43,68.924,18.2675
105,44,68.7193,18.1923
105,45,68.5147,18.1201
105,46,68.3103,18.0486
105,47,68.1066,17.9758
105,48,67.9038,17.8993
105,49,67.7023,17.8172
105,50,67.5023,17.7271
105,51,67.5597,17.6829
105,52,67.6226,17.6497
105,53,67.6893,17.6244
105,54,67.7584,17.6038
105,55,67.8284,17.585
105,56,67.8977,17.5649
105,57,67.9648,17.5403
105,58,68.0281,17.5083
105,59,68.0861,17.4657
105,60,68.1374,17.4096
105,61,68.1532,17.4317
105,62,68.1698,17.4531
105,63,68.1874,17.4731
105,64,68.2059,17.4909
105,65,68.2256,17.5057
105,66,68.2466,17.5167
105,67,68.2689,17.5232
105,68,68.2928,17.5245
105,69,68.3182,17.5198
105,70,68.3453,17.5083
105,71,68.4798,17.4423
105,72,68.6164,17.3875
105,73,68.7547,17.343
105,74,68.8941,17.308
105,75,69.034,17.2817
105,76,69.1738,17.2633
105,77,69.3131,17.252
105,78,69.4513,17.2469
105,79,69.5879,17.2473
105,80,69.7222,17.2524
105,81,69.8576,17.2613
105,82,69.9933,17.2733
105,83,70.1294,17.2878
105,84,70.2659,17.3045
105,85,70.4029,17.3231
105,86,70.5405,17.343
105,87,70.6787,17.3641
105,88,70.8177,17.3857
105,89,70.9573,17.4076
105,90,71.0978,17.4294
105,91,71.1213,17.4367
105,92,71.1436,17.4501
105,93,71.1648,17.4682
105,94,71.1855,17.4895
105,95,71.2059,17.5127
105,96,71.2264,17.5363
105,97,71.2474,17.5588
105,98,71.2693,17.5789
105,99,71.2924,17.5951
105,100,71.3171,17.6059
105,101,71.4951,17.6498
105,102,71.675,17.6788
105,103,71.8561,17.6971
105,104,72.0377,17.7087
105,105,72.219,17.7177
105,106,72.3996,17.728
105,107,72.5785,17.7437
105,108,72.7553,17.769
105,109,72.9291,17.8078
105,110,73.0993,17.8641
105,111,73.2254,17.9157
105,112,73.3506,17.9707
105,113,73.4745,18.0296
105,114,73.5966,18.0929
105,115,73.7164,18.1608
105,116,73.8333,18.2339
105,117,73.947,18.3125
105,118,74.057,18.3971
105,119,74.1626,18.488
105,120,74.2635,18.5857
105,121,74.2791,18.6066
105,122,74.2865,18.6279
105,123,74.2867,18.6494
105,124,74.2808,18.6709
105,125,74.2696,18.6921
105,126,74.2542,18.7127
105,127,74.2356,18.7326
105,128,74.2147,18.7515
105,129,74.1925,18.7692
105,130,74.1701,18.7854
105,131,74.2,18.7792
105,132,74.228,18.7777
105,133,74.254,18.7805
105,134,74.2779,18.7873
105,135,74.2997,18.7978
105,136,74.3194,18.8116
105,137,74.3367,18.8285
105,138,74.3517,18.848
105,139,74.3643,18.87
105,140,74.3744,18.8939
105,141,74.3804,18.9133
105,142,74.385,18.9336
105,143,74.3884,18.9544
105,144,74.3904,18.9756
105,145,74.391,18.9971
105,146,74.3904,19.0185
105,147,74.3884,19.0398
105,148,74.385,19.0606
105,149,74.3804,19.0808
105,150,74.3744,19.1003
105,151,74.3642,19.1234
105,152,74.3514,19.1434
105,153,74.3363,19.1606
105,154,74.3188,19.1753
105,155,74.2992,19.1875
105,156,74.2774,19.1978
105,157,74.2537,19.2062
105,158,74.2282,19.213
105,159,74.2009,19.2185
105,160,74.172,19.223
105,161,74.084,19.2266
105,162,74.0376,19.2105
105,163,74.0237,19.1804
105,164,74.0333,19.1415
105,165,74.0575,19.0993
105,166,74.0873,19.0591
105,167,74.1138,19.0264
105,168,74.1279,19.0064
105,169,74.1208,19.0048
105,170,74.0833,19.0267
105,171,73.9974,19.0958
105,172,73.9379,19.1732
105,173,73.8994,19.2576
105,174,73.8761,19.348
105,175,73.8627,19.4431
105,176,73.8534,19.5418
105,177,73.8427,19.643
105,178,73.8251,19.7455
105,179,73.795,19.848
105,180,73.7468,19.9496
105,181,73.725,19.934
105,182,73.7045,19.9177
105,183,73.6857,19.9006
105,184,73.6691,19.8825
105,185,73.6552,19.863
105,186,73.6443,19.842
105,187,73.637,19.8192
105,188,73.6337,19.7944
105,189,73.6348,19.7674
105,190,73.6409,19.7379
105,191,73.6532,19.7776
105,192,73.6542,19.814
105,193,73.646,19.8475
105,194,73.6306,19.8786
105,195,73.6099,19.9076
105,196,73.5861,19.935
105,197,73.5611,19.9611
105,198,73.5369,19.9865
105,199,73.5156,20.0114
105,200,73.4991,20.0364
105,201,73.4646,20.0987
105,202,73.4228,20.1676
105,203,73.3745,20.2389
105,204,73.3206,20.3083
105,205,73.2618,20.3713
105,206,73.1991,20.4238
105,207,73.1332,20.4614
105,208,73.0651,20.4799
105,209,72.9955,20.4748
105,210,72.9252,20.442
105,211,72.9252,20.442
105,212,72.9253,20.442
105,213,72.9252,20.442
105,214,72.9252,20.442
105,215,72.9252,20.442
105,216,72.9252,20.442
105,217,72.9252,20.442
105,218,72.9252,20.442
105,219,72.9252,20.442
105,220,72.9252,20.442

# Path 106 (241 points)
106,0,64.3268,22.3861
106,1,64.0773,22.3297
106,2,63.8293,22.2841
106,3,63.5827,22.2456
106,4,63.3375,22.2105
106,5,63.0934,22.1753
106,6,62.8504,22.1363
106,7,62.6085,22.0898
106,8,62.3674,22.0321
106,9,62.127,21.9597
106,10,61.8874,21.8689
106,11,61.8809,21.8694
106,12,61.8724,21.8747
106,13,61.8625,21.8836
106,14,61.8516,21.8949
106,15,61.8402,21.9074
106,16,61.8289,21.9199
106,17,61.818,21.9312
106,18,61.8082,21.9401
106,19,61.8,21.9455
106,20,61.7937,21.9461
106,21,61.6887,21.8961
106,22,61.5898,21.8406
106,23,61.4961,21.7802
106,24,61.4066,21.7152
106,25,61.3204,21.6462
106,26,61.2365,21.5736
106,27,61.154,21.4979
106,28,61.0718,21.4195
106,29,60.989,21.3389
106,30,60.9047,21.2566
106,31,60.8266,21.1957
106,32,60.7385,21.1516
106,33,60.6421,21.1209
106,34,60.5393,21.1002
106,35,60.4319,21.0861
106,36,60.3215,21.0752
106,37,60.2101,21.0641
106,38,60.0994,21.0493
106,39,59.9912,21.0275
106,40,59.8874,20.9952
106,41,59.8626,20.9825
106,42,59.8393,20.965
106,43,59.8173,20.9441
106,44,59.7962,20.9211
106,45,59.7756,20.8975
106,46,59.7551,20.8745
106,47,59.7345,20.8535
106,48,59.7134,20.836
106,49,59.6915,20.8232
106,50,59.6683,20.8166
106,51,59.5737,20.7982
106,52,59.4832,20.769
106,53,59.396,20.731
106,54,59.3114,20.686
106,55,59.2289,20.6358
106,56,59.1478,20.5824
106,57,59.0674,20.5275
106,58,58.987,20.4731
106,59,58.9061,20.4209
106,60,58.824,20.3729
106,61,59.01,20.316
106,62,59.1972,20.2703
106,63,59.3855,20.2337
106,64,59.5748,20.2044
106,65,59.7652,20.1803
106,66,59.9566,20.1594
106,67,60.149,20.1398
106,68,60.3422,20.1196
106,69,60.5364,20.0967
106,70,60.7314,20.0692
106,71,60.7406,20.0703
106,72,60.7503,20.0757
106,73,60.7603,20.0844
106,74,60.7706,20.0953
106,75,60.7811,20.1075
106,76,60.7918,20.1198
106,77,60.8026,20.1311
106,78,60.8134,20.1405
106,79,60.8242,20.147
106,80,60.8349,20.1493
106,81,60.8456,20.1477
106,82,60.8563,20.143
106,83,60.8669,20.1358
106,84,60.8774,20.1265
106,85,60.888,20.1157
106,86,60.8985,20.1038
106,87,60.909,20.0913
106,88,60.9195,20.0788
106,89,60.9301,20.0667
106,90,60.9407,20.0554
106,91,60.957,20.0778
106,92,60.9747,20.1
106,93,60.9937,20.1209
106,94,61.0136,20.1396
106,95,61.0343,20.155
106,96,61.0554,20.1661
106,97,61.0769,20.1721
106,98,61.0983,20.1718
106,99,61.1195,20.1643
106,100,61.1402,20.1485
106,101,61.1837,20.1112
106,102,61.2274,20.0841
106,103,61.2711,20.0658
106,104,61.3148,20.0549
106,105,61.3585,20.05
106,106,61.4021,20.0497
106,107,61.4456,20.0526
106,108,61.489,20.0573
106,109,61.5322,20.0624
106,110,61.5752,20.0665
106,111,61.5864,20.0695
106,112,61.5975,20.0762
106,113,61.6083,20.0856
106,114,61.6189,20.0968
106,115,61.6294,20.1089
106,116,61.6398,20.121
106,117,61.6502,20.132
106,118,61.6606,20.141
106,119,61.671,20.1471
106,120,61.6815,20.1493
106,121,61.6923,20.147
106,122,61.703,20.1408
106,123,61.7136,20.1316
106,124,61.7242,20.1204
106,125,61.7347,20.1082
106,126,61.7453,20.096
106,127,61.7558,20.0848
106,128,61.7663,20.0756
106,129,61.7768,20.0694
106,130,61.7873,20.0671
106,131,61.7981,20.0694
106,132,61.8088,20.0757
106,133,61.8194,20.0849
106,134,61.83,20.0961
106,135,61.8406,20.1083
106,136,61.8511,20.1205
106,137,61.8616,20.1316
106,138,61.8721,20.1408
106,139,61.8826,20.147
106,140,61.8932,20.1493
106,141,61.9039,20.1477
106,142,61.9146,20.143
106,143,61.9252,20.1358
106,144,61.9358,20.1265
106,145,61.9463,20.1157
106,146,61.9568,20.1038
106,147,61.9673,20.0913
106,148,61.9778,20.0788
106,149,61.9884,20.0667
106,150,61.999,20.0554
106,151,62.0554,20.1074
106,152,62.1145,20.1415
106,153,62.1758,20.161
106,154,62.2389,20.1691
106,155,62.3035,20.1691
106,156,62.3691,20.1643
106,157,62.4353,20.1581
106,158,62.5018,20.1536
106,159,62.5681,20.1542
106,160,62.6338,20.1631
106,161,62.7104,20.188
106,162,62.7774,20.2246
106,163,62.8371,20.2703
106,164,62.8921,20.3222
106,165,62.9449,20.3774
106,166,62.998,20.4332
106,167,63.0538,20.4867
106,168,63.115,20.5352
106,169,63.1839,20.5758
106,170,63.2632,20.6057
106,171,63.6331,20.7157
106,172,63.9951,20.8376
106,173,64.3504,20.9699
106,174,64.7004,21.1114
106,175,65.0463,21.2604
106,176,65.3895,21.4157
106,177,65.7311,21.5758
106,178,66.0725,21.7392
106,179,66.4149,21.9046
106,180,66.7597,22.0705
106,181,66.7832,22.083
106,182,66.8049,22.0971
106,183,66.8242,22.113
106,184,66.841,22.1307
106,185,66.8549,22.1502
106,186,66.8654,22.1716
106,187,66.8723,22.1951
106,188,66.8751,22.2206
106,189,66.8736,22.2481
106,190,66.8673,22.2779
106,191,66.8889,22.2773
106,192,66.9108,22.2758
106,193,66.933,22.2738
106,194,66.9551,22.272
106,195,66.9769,22.2706
106,196,66.998,22.2704
106,197,67.0183,22.2716
106,198,67.0374,22.2749
106,199,67.0551,22.2807
106,200,67.0711,22.2896
106,201,67.1548,22.3464
106,202,67.2378,22.4015
106,203,67.3195,22.456
106,204,67.3993,22.511
106,205,67.4768,22.5678
106,206,67.5514,22.6275
106,207,67.6226,22.6913
106,208,67.69,22.7603
106,209,67.7529,22.8358
106,210,67.8109,22.9187
106,211,67.8238,22.946
106,212,67.8292,22.9736
106,213,67.8279,23.0006
106,214,67.8211,23.0261
106,215,67.8096,23.0493
106,216,67.7946,23.0695
106,217,67.7771,23.0857
106,218,67.758,23.0972
106,219,67.7384,23.103
106,220,67.7193,23.1024
106,221,67.3709,23.0262
106,222,67.0279,22.9548
106,223,66.6891,22.8868
106,224,66.3532,22.8206
106,225,66.0189,22.7551
106,226,65.6849,22.6886
106,227,65.35,22.6199
106,228,65.0129,22.5475
106,229,64.6722,22.4701
106,230,64.3268,22.3861
106,231,64.3268,22.3861
106,232,64.3268,22.3861
106,233,64.3268,22.3861
106,234,64.3268,22.3861
106,235,64.3268,22.3861
106,236,64.3268,22.3861
106,237,64.3268,22.3861
106,238,64.3268,22.3861
106,239,64.3268,22.3861
106,240,64.3268,22.3861

# Path 107 (91 points)
107,0,60.6597,34.0839
107,1,60.5409,33.981
107,2,60.4357,33.8668
107,3,60.3415,33.7431
107,4,60.256,33.6115
107,5,60.1766,33.4737
107,6,60.1008,33.3314
107,7,60.0263,33.1861
107,8,59.9506,33.0397
107,9,59.8711,32.8937
107,10,59.7855,32.7499
107,11,59.7723,32.7231
107,12,59.7661,32.6971
107,13,59.7662,32.6722
107,14,59.772,32.6486
107,15,59.7827,32.6267
107,16,59.7976,32.6067
107,17,59.816,32.5891
107,18,59.8372,32.5741
107,19,59.8606,32.5621
107,20,59.8853,32.5533
107,21,59.9295,32.5455
107,22,59.9734,32.5463
107,23,60.0166,32.5544
107,24,60.0589,32.5682
107,25,60.1003,32.5864
107,26,60.1404,32.6074
107,27,60.1792,32.6298
107,28,60.2164,32.6522
107,29,60.2518,32.6731
107,30,60.2853,32.6911
107,31,60.4223,32.7622
107,32,60.5571,32.8369
107,33,60.6906,32.9129
107,34,60.8241,32.988
107,35,60.9584,33.0596
107,36,61.0948,33.1255
107,37,61.2342,33.1833
107,38,61.3777,33.2306
107,39,61.5265,33.2652
107,40,61.6815,33.2846
107,41,61.8558,33.4485
107,42,62.0557,33.5908
107,43,62.2709,33.7191
107,44,62.4912,33.8411
107,45,62.706,33.9645
107,46,62.9051,34.0971
107,47,63.0781,34.2464
107,48,63.2147,34.4202
107,49,63.3044,34.6262
107,50,63.337,34.8721
107,51,63.3264,34.9271
107,52,63.2969,34.9596
107,53,63.2525,34.9751
107,54,63.197,34.9793
107,55,63.1341,34.9779
107,56,63.0679,34.9765
107,57,63.002,34.9808
107,58,62.9405,34.9963
107,59,62.8871,35.0287
107,60,62.8457,35.0837
107,61,62.6516,35.0122
107,62,62.4585,34.954
107,63,62.2661,34.9048
107,64,62.0745,34.8604
107,65,61.8835,34.8167
107,66,61.6931,34.7692
107,67,61.5031,34.7138
107,68,61.3136,34.6462
107,69,61.1244,34.5622
107,70,60.9354,34.4575
107,71,60.8934,34.4266
107,72,60.8632,34.3946
107,73,60.8416,34.3612
107,74,60.8254,34.3265
107,75,60.8112,34.2902
107,76,60.796,34.2524
107,77,60.7765,34.213
107,78,60.7494,34.1718
107,79,60.7115,34.1288
107,80,60.6597,34.0839
107,81,60.6597,34.0839
107,82,60.6597,34.0839
107,83,60.6597,34.0839
107,84,60.6597,34.0839
107,85,60.6597,34.0839
107,86,60.6597,34.0839
107,87,60.6597,34.0839
107,88,60.6597,34.0839
107,89,60.6597,34.0839
107,90,60.6597,34.0839

# Path 108 (51 points)
108,0,53.3736,20.1729
108,1,53.4354,20.1747
108,2,53.5845,20.1797
108,3,53.7988,20.1872
108,4,54.0561,20.1967
108,5,54.3344,20.2077
108,6,54.6115,20.2196
108,7,54.8653,20.2318
108,8,55.0735,20.2438
108,9,55.2142,20.2551
108,10,55.2651,20.265
108,11,55.2045,20.2948
108,12,55.0458,20.3334
108,13,54.8129,20.3774
108,14,54.5297,20.4239
108,15,54.22,20.4697
108,16,53.9078,20.5116
108,17,53.617,20.5467
108,18,53.3715,20.5717
108,19,53.195,20.5836
108,20,53.1117,20.5793
108,21,53.0442,20.5918
108,22,52.8835,20.6361
108,23,52.6529,20.704
108,24,52.3758,20.7876
108,25,52.0755,20.8787
108,26,51.7755,20.9694
108,27,51.499,21.0516
108,28,51.2696,21.1173
108,29,51.1106,21.1583
108,30,51.0453,21.1667
108,31,51.1258,21.1302
108,32,51.3079,21.0496
108,33,51.5662,20.9363
108,34,51.8752,20.8014
108,35,52.2096,20.6564
108,36,52.544,20.5124
108,37,52.853,20.3808
108,38,53.1112,20.2728
108,39,53.2932,20.1998
108,40,53.3736,20.1729
108,41,53.3736,20.1729
108,42,53.3736,20.1729
108,43,53.3736,20.1729
108,44,53.3736,20.1729
108,45,53.3736,20.1729
108,46,53.3736,20.1729
108,47,53.3736,20.1729
108,48,53.3736,20.1729
108,49,53.3736,20.1729
108,50,53.3736,20.1729

# Path 109 (801 points)
109,0,57.4482,22.7542
109,1,57.3374,22.7678
109,2,57.0316,22.8062
109,3,56.5709,22.8656
109,4,55.9953,22.9421
109,5,55.3447,23.032
109,6,54.6593,23.1314
109,7,53.9789,23.2364
109,8,53.3435,23.3434
109,9,52.7933,23.4485
109,10,52.3682,23.5479
109,11,51.9141,23.6908
109,12,51.2819,23.9162
109,13,50.5189,24.2051
109,14,49.6724,24.5385
109,15,48.7897,24.8973
109,16,47.9181,25.2624
109,17,47.1049,25.6148
109,18,46.3975,25.9355
109,19,45.8431,26.2054
109,20,45.489,26.4054
109,21,45.3852,26.4507
109,22,45.0843,26.5963
109,23,44.6018,26.8569
109,24,43.9532,27.247
109,25,43.1541,27.7812
109,26,42.22,28.4742
109,27,41.1666,29.3406
109,28,40.0094,30.3949
109,29,38.7639,31.6518
109,30,37.4457,33.1258
109,31,37.5026,33.0999
109,32,37.6595,33.0264
109,33,37.8957,32.9115
109,34,38.1908,32.7618
109,35,38.5239,32.5834
109,36,38.8744,32.3829
109,37,39.2218,32.1665
109,38,39.5454,31.9405
109,39,39.8245,31.7114
109,40,40.0386,31.4854
109,41,40.1393,31.3928
109,42,40.4124,31.1442
109,43,40.8144,30.7839
109,44,41.3018,30.356
109,45,41.8312,29.9045
109,46,42.3589,29.4737
109,47,42.8415,29.1077
109,48,43.2356,28.8506
109,49,43.4976,28.7465
109,50,43.584,28.8396
109,51,43.6742,28.7764
109,52,43.9185,28.6076
109,53,44.277,28.3638
109,54,44.7101,28.0759
109,55,45.1781,27.7746
109,56,45.6414,27.4908
109,57,46.0603,27.2553
109,58,46.395,27.0988
109,59,46.6058,27.0522
109,60,46.6532,27.1462
109,61,46.8334,27.0641
109,62,47.3204,26.8448
109,63,48.0334,26.529
109,64,48.8918,26.1573
109,65,49.815,25.7704
109,66,50.7223,25.4089
109,67,51.5331,25.1134
109,68,52.1667,24.9246
109,69,52.5425,24.8831
109,70,52.5798,25.0296
109,71,52.7396,24.996
109,72,53.1721,24.9072
109,73,53.8071,24.781
109,74,54.5746,24.635
109,75,55.4043,24.4872
109,76,56.226,24.3552
109,77,56.9697,24.2569
109,78,57.565,24.21
109,79,57.9419,24.2323
109,80,58.0303,24.3417
109,81,58.1688,24.3743
109,82,58.5417,24.4632
109,83,59.0847,24.5946
109,84,59.7338,24.7548
109,85,60.4247,24.9304
109,86,61.0935,25.1075
109,87,61.6759,25.2725
109,88,62.1078,25.4119
109,89,62.3251,25.5118
109,90,62.2636,25.5587
109,91,62.2223,25.5686
109,92,62.1176,25.5994
109,93,61.9778,25.653
109,94,61.8318,25.7315
109,95,61.708,25.8366
109,96,61.6349,25.9702
109,97,61.6413,26.1344
109,98,61.7556,26.3309
109,99,62.0064,26.5617
109,100,62.4223,26.8287
109,101,62.3957,26.8603
109,102,62.3174,26.9414
109,103,62.1895,27.0516
109,104,62.0143,27.1708
109,105,61.794,27.2785
109,106,61.5308,27.3545
109,107,61.227,27.3784
109,108,60.8848,27.33
109,109,60.5064,27.1888
109,110,60.094,26.9346
109,111,59.7277,26.6643
109,112,59.4688,26.4808
109,113,59.2911,26.3721
109,114,59.1686,26.3267
109,115,59.0754,26.3327
109,116,58.9853,26.3783
109,117,58.8724,26.4519
109,118,58.7106,26.5417
109,119,58.4738,26.636
109,120,58.1361,26.7229
109,121,58.1156,26.7278
109,122,58.0548,26.7365
109,123,57.9546,26.7401
109,124,57.8161,26.7297
109,125,57.64,26.6965
109,126,57.4274,26.6315
109,127,57.1793,26.5259
109,128,56.8966,26.3707
109,129,56.5802,26.1571
109,130,56.2311,25.8762
109,131,56.1873,25.8431
109,132,56.0584,25.7573
109,133,55.8482,25.6391
109,134,55.5605,25.5088
109,135,55.1992,25.3868
109,136,54.7681,25.2933
109,137,54.2709,25.2488
109,138,53.7114,25.2734
109,139,53.0936,25.3876
109,140,52.4211,25.6117
109,141,52.1939,25.7052
109,142,51.5749,25.9596
109,143,50.658,26.336
109,144,49.5374,26.7953
109,145,48.3068,27.2984
109,146,47.0604,27.8062
109,147,45.8921,28.2798
109,148,44.8959,28.68
109,149,44.1658,28.9678
109,150,43.7957,29.1042
109,151,43.7684,29.1259
109,152,43.6915,29.1888
109,153,43.5728,29.2899
109,154,43.4198,29.4259
109,155,43.2401,29.5936
109,156,43.0413,29.79
109,157,42.8311,30.0117
109,158,42.6171,30.2556
109,159,42.4069,30.5186
109,160,42.2082,30.7975
109,161,42.1644,30.8305
109,162,42.0422,30.9215
109,163,41.8553,31.059
109,164,41.6172,31.231
109,165,41.3417,31.4259
109,166,41.0423,31.6319
109,167,40.7328,31.8373
109,168,40.4268,32.0302
109,169,40.1379,32.1991
109,170,39.8799,32.3321
109,171,39.7847,32.4184
109,172,39.5251,32.6542
109,173,39.1398,33.005
109,174,38.6674,33.4361
109,175,38.1468,33.913
109,176,37.6167,34.4009
109,177,37.1158,34.8654
109,178,36.6828,35.2717
109,179,36.3566,35.5853
109,180,36.1757,35.7717
109,181,36.1503,35.8103
109,182,36.0804,35.9156
109,183,35.9757,36.0717
109,184,35.8455,36.2627
109,185,35.6994,36.4728
109,186,35.547,36.6861
109,187,35.3978,36.8866
109,188,35.2613,37.0586
109,189,35.147,37.1861
109,190,35.0644,37.2533
109,191,35.1124,37.2246
109,192,35.2448,37.1445
109,193,35.4445,37.0219
109,194,35.6944,36.8656
109,195,35.9772,36.6845
109,196,36.276,36.4875
109,197,36.5735,36.2836
109,198,36.8526,36.0815
109,199,37.0961,35.8903
109,200,37.2869,35.7188
109,201,37.3921,35.6444
109,202,37.6836,35.4419
109,203,38.1256,35.1415
109,204,38.6822,34.7739
109,205,39.3176,34.3694
109,206,39.9958,33.9585
109,207,40.6811,33.5718
109,208,41.3374,33.2397
109,209,41.9289,32.9927
109,210,42.4198,32.8612
109,211,42.4527,32.8386
109,212,42.5426,32.7757
109,213,42.677,32.6798
109,214,42.8432,32.5581
109,215,43.0284,32.4181
109,216,43.22,32.2669
109,217,43.4052,32.1119
109,218,43.5713,31.9604
109,219,43.7057,31.8197
109,220,43.7957,31.6971
109,221,43.9035,31.6289
109,222,44.2008,31.4439
109,223,44.6486,31.1713
109,224,45.2079,30.8403
109,225,45.8396,30.48
109,226,46.5046,30.1197
109,227,47.1639,29.7887
109,228,47.7784,29.5161
109,229,48.3091,29.3311
109,230,48.7169,29.2629
109,231,48.7857,29.2996
109,232,48.9752,29.3912
109,233,49.2599,29.5101
109,234,49.6144,29.6287
109,235,50.0134,29.7193
109,236,50.4314,29.7544
109,237,50.8431,29.7063
109,238,51.2231,29.5474
109,239,51.5459,29.2501
109,240,51.7861,28.7867
109,241,51.8305,28.7736
109,242,51.9576,28.7397
109,243,52.1576,28.6924
109,244,52.4211,28.6393
109,245,52.7386,28.5882
109,246,53.1005,28.5466
109,247,53.4974,28.5222
109,248,53.9197,28.5225
109,249,54.3578,28.5552
109,250,54.8023,28.6279
109,251,54.8258,28.6081
109,252,54.8887,28.5517
109,253,54.9795,28.4636
109,254,55.0868,28.3485
109,255,55.1992,28.2112
109,256,55.3053,28.0564
109,257,55.3935,27.8889
109,258,55.4526,27.7135
109,259,55.471,27.5349
109,260,55.4374,27.3579
109,261,55.4495,27.3456
109,262,55.4835,27.3164
109,263,55.5359,27.2822
109,264,55.6033,27.2546
109,265,55.6821,27.2455
109,266,55.7688,27.2665
109,267,55.86,27.3294
109,268,55.9521,27.446
109,269,56.0417,27.6279
109,270,56.1253,27.8871
109,271,56.1517,27.9132
109,272,56.229,27.9819
109,273,56.3539,28.0785
109,274,56.5232,28.1885
109,275,56.7338,28.2972
109,276,56.9825,28.39
109,277,57.2662,28.4523
109,278,57.5815,28.4696
109,279,57.9255,28.4271
109,280,58.2948,28.3104
109,281,58.3239,28.3096
109,282,58.4007,28.31
109,283,58.5092,28.3161
109,284,58.6335,28.3324
109,285,58.7579,28.3633
109,286,58.8663,28.4133
109,287,58.9431,28.4867
109,288,58.9722,28.5881
109,289,58.9378,28.7219
109,290,58.824,28.8925
109,291,58.7883,28.9207
109,292,58.678,28.9975
109,293,58.4883,29.1111
109,294,58.2144,29.2498
109,295,57.8517,29.4018
109,296,57.3953,29.5554
109,297,56.8404,29.6989
109,298,56.1824,29.8204
109,299,55.4164,29.9083
109,300,54.5378,29.9508
109,301,54.4416,29.9573
109,302,54.1618,29.9834
109,303,53.7119,30.0394
109,304,53.1052,30.1354
109,305,52.355,30.2816
109,306,51.4745,30.488
109,307,50.4773,30.765
109,308,49.3765,31.1226
109,309,48.1855,31.571
109,310,46.9178,32.1204
